order_id,region,category,sales,discount,quantity,order_date,delivery_date,customer_type,payment_mode,profit,city
ORD105806,North,Home Care,2845.79,0.37,5,3/19/2024,3/25/2024,Regular,UPI,739.55,Delhi
ORD105807,West,Electronics,4278.64,0.13,4,7/16/2023,7/21/2023,New,UPI,887.74,Bangalore
ORD105808,South,Grocery,2706.77,0.13,4,03-09-2023,03-10-2023,Member,Card,564.67,Delhi
ORD105809,South,Grocery,4844.18,0.37,7,03-11-2023,3/14/2023,New,Card,1191.41,Mumbai
ORD105810,North,Grocery,4015.36,0.28,4,4/28/2023,05-03-2023,Member,UPI,833.68,Mumbai
ORD105811,North,Personal Care,4770.15,0.37,4,1/18/2024,1/19/2024,New,Cash,546.33,Mumbai
ORD105812,South,Clothing,3684.31,0,9,12-09-2024,12-12-2024,New,Cash,193.73,Mumbai
ORD105813,West,Personal Care,4400.36,0.04,9,1/26/2024,1/28/2024,New,Cash,1087.62,Pune
ORD105814,East,Personal Care,4171.92,0.4,5,11/21/2023,11/27/2023,New,UPI,1207.11,Chennai
ORD105815,East,Personal Care,1343.81,0.43,9,9/17/2023,9/18/2023,New,Cash,308.88,Bangalore
ORD105816,South,Clothing,1224.73,0.17,2,12/31/2024,01-07-2025,Regular,UPI,314.19,Bangalore
ORD105817,North,Personal Care,4335.48,0.48,5,7/20/2023,7/26/2023,Member,Card,1153,Hyderabad
ORD105818,North,Home Care,514.92,0.15,7,07-02-2024,07-04-2024,Member,Cash,58.31,Hyderabad
ORD105819,West,Grocery,2101.96,0.45,8,4/28/2023,05-04-2023,Regular,UPI,292.63,Delhi
ORD105820,East,Grocery,4121.22,0.21,5,5/28/2024,06-03-2024,Regular,Cash,962.29,Hyderabad
ORD105821,West,Electronics,4084.87,0.28,9,11/19/2024,11/26/2024,Regular,UPI,653.02,Pune
ORD105822,East,Home Care,780.04,0.32,3,8/19/2023,8/25/2023,Regular,Cash,163.2,Hyderabad
ORD105823,South,Clothing,2489.78,0.07,8,1/17/2023,1/19/2023,New,Card,292.05,Bangalore
ORD105824,East,Grocery,2451.18,0.02,9,05-10-2024,5/14/2024,Regular,Card,560.65,Hyderabad
ORD105825,West,Personal Care,1686.24,0.21,7,11-03-2023,11-05-2023,Regular,UPI,334.78,Mumbai
ORD105826,West,Electronics,4594.19,0.08,5,01-05-2024,01-06-2024,Regular,UPI,1329.6,Bangalore
ORD105827,West,Electronics,3300.28,0.27,9,4/16/2024,4/22/2024,Regular,Card,926.97,Delhi
ORD105828,South,Grocery,4902.92,0.23,8,04-05-2024,04-10-2024,New,UPI,933.09,Bangalore
ORD105829,East,Home Care,427.15,0.06,8,1/28/2023,02-03-2023,Regular,Card,48.23,Delhi
ORD105830,East,Electronics,2032.32,0.33,6,07-11-2024,7/14/2024,Member,Cash,299.31,Mumbai
ORD105831,West,Grocery,4192.17,0.01,2,12/31/2023,01-07-2024,Member,Card,983.29,Delhi
ORD105832,East,Home Care,2171.16,0.06,4,9/30/2024,10-04-2024,New,Cash,337.4,Bangalore
ORD105833,North,Grocery,1383.2,0.35,1,09-09-2024,09-12-2024,New,UPI,353.5,Bangalore
ORD105834,North,Grocery,4989.26,0.26,5,04-06-2024,04-07-2024,Member,Card,547.24,Delhi
ORD105835,North,Home Care,4378.31,0.14,1,08-03-2023,08-08-2023,New,Cash,1063.05,Pune
ORD105836,East,Home Care,2777.72,0.09,6,8/21/2024,8/23/2024,Member,Card,683.95,Delhi
ORD105837,South,Home Care,2852.38,0.32,8,7/14/2024,7/21/2024,New,Cash,274.01,Bangalore
ORD105838,South,Grocery,133.63,0.1,1,02-05-2024,02-07-2024,New,UPI,9.63,Mumbai
ORD105839,South,Electronics,4906.87,0.49,6,6/22/2024,6/28/2024,Regular,UPI,983.08,Delhi
ORD105840,South,Clothing,4050.85,0.43,4,12-02-2024,12-09-2024,Member,Card,987.02,Mumbai
ORD105841,North,Clothing,279.97,0.07,9,9/24/2023,9/30/2023,New,Cash,79.63,Bangalore
ORD105842,North,Grocery,964.02,0.43,8,9/27/2024,9/28/2024,Member,UPI,212.68,Bangalore
ORD105843,West,Grocery,4123.05,0.17,4,05-07-2024,05-08-2024,New,Cash,910.32,Chennai
ORD105844,East,Electronics,525.64,0.24,2,6/21/2023,6/28/2023,Member,UPI,83.27,Bangalore
ORD105845,East,Home Care,4714.75,0.07,6,12/31/2024,01-03-2025,Regular,Cash,609.22,Delhi
ORD105846,South,Grocery,4999.47,0.06,3,01-12-2024,1/19/2024,Regular,Cash,777.94,Delhi
ORD105847,North,Personal Care,4443.52,0.43,1,10/17/2024,10/20/2024,Regular,Cash,996.17,Chennai
ORD105848,South,Home Care,3720.63,0.31,7,11-12-2023,11/18/2023,Member,Cash,1100.97,Delhi
ORD105849,West,Grocery,2487.68,0.23,4,4/15/2024,4/21/2024,Member,UPI,550.69,Pune
ORD105850,East,Personal Care,503.9,0.02,9,8/31/2024,09-07-2024,New,Cash,98.19,Hyderabad
ORD105851,East,Electronics,3679.19,0.46,3,1/22/2023,1/25/2023,Regular,Cash,562.65,Bangalore
ORD105852,South,Personal Care,2044.64,0.19,1,7/25/2023,7/31/2023,Member,Card,300.51,Bangalore
ORD105853,West,Grocery,2894.12,0.21,2,3/18/2023,3/20/2023,Member,UPI,457.42,Chennai
ORD105854,East,Clothing,1537.61,0.14,4,08-02-2023,08-03-2023,Regular,Card,266.5,Bangalore
ORD105855,West,Grocery,1286.56,0.45,7,3/30/2024,04-03-2024,Member,Card,203.55,Pune
ORD105856,West,Clothing,1689.06,0.17,8,01-12-2024,1/14/2024,New,Cash,453.74,Bangalore
ORD105857,South,Electronics,4087.76,0.09,4,07-03-2024,07-07-2024,Regular,Card,222.19,Delhi
ORD105858,North,Electronics,2189.81,0.25,3,7/30/2024,08-02-2024,Regular,Cash,417.54,Hyderabad
ORD105859,South,Home Care,1627.37,0.39,9,11/21/2024,11/24/2024,Regular,Card,424.81,Bangalore
ORD105860,North,Home Care,2221.55,0.19,8,4/25/2024,4/26/2024,Regular,UPI,353.17,Pune
ORD105861,West,Clothing,258.21,0.33,6,1/18/2024,1/23/2024,Member,UPI,69.12,Hyderabad
ORD105862,North,Clothing,4463.96,0.15,9,5/31/2023,06-05-2023,Regular,Card,891.01,Delhi
ORD105863,West,Electronics,2803.63,0.36,8,1/18/2024,1/24/2024,New,Card,334.45,Delhi
ORD105864,East,Personal Care,613.65,0.33,7,12/30/2023,01-05-2024,Regular,UPI,63.87,Hyderabad
ORD105865,East,Clothing,1513.19,0.34,6,12-01-2023,12-08-2023,Member,Cash,92.33,Pune
ORD105866,East,Clothing,4919.41,0.32,3,10/14/2023,10/17/2023,New,Card,1111.4,Chennai
ORD105867,South,Personal Care,3005.98,0.08,6,11/19/2023,11/24/2023,New,Cash,639.37,Chennai
ORD105868,South,Home Care,1527.88,0.44,4,03-01-2024,03-06-2024,New,Cash,375.44,Bangalore
ORD105869,West,Home Care,2189.09,0.29,5,10/26/2024,11-01-2024,New,Cash,632.52,Mumbai
ORD105870,East,Clothing,1366.53,0.19,7,8/31/2024,09-03-2024,Regular,UPI,180.59,Delhi
ORD105871,South,Home Care,255.84,0.09,7,02-11-2024,2/18/2024,Regular,UPI,28.3,Pune
ORD105872,East,Home Care,4225.95,0.39,9,12/14/2023,12/15/2023,New,Card,504.45,Pune
ORD105873,South,Home Care,1533.15,0.25,9,5/24/2023,5/26/2023,Member,Card,289.41,Delhi
ORD105874,North,Electronics,4208.21,0.07,6,2/25/2024,03-03-2024,Member,UPI,700.03,Pune
ORD105875,North,Grocery,2444.93,0.46,6,1/24/2024,1/31/2024,New,Cash,176.98,Chennai
ORD105876,East,Clothing,996.18,0.05,2,8/23/2023,8/29/2023,Member,Card,104.44,Chennai
ORD105877,West,Clothing,4029.16,0.26,8,10-12-2024,10/17/2024,New,Card,761.07,Hyderabad
ORD105878,South,Electronics,1947.85,0.31,3,10-04-2023,10-08-2023,New,UPI,571.97,Delhi
ORD105879,South,Grocery,3567.87,0.5,1,02-06-2024,02-11-2024,Regular,Card,859.76,Chennai
ORD105880,North,Grocery,4202.43,0.07,4,10/15/2024,10/17/2024,Regular,Card,1242.84,Delhi
ORD105881,North,Electronics,4818.63,0.31,5,10/16/2023,10/18/2023,New,Card,1109.55,Hyderabad
ORD105882,West,Personal Care,520.49,0.24,3,10/22/2024,10/24/2024,Regular,Cash,154.5,Bangalore
ORD105883,West,Personal Care,141.09,0.13,7,2/14/2024,2/21/2024,Member,UPI,15.86,Mumbai
ORD105884,West,Grocery,2787.28,0.47,5,4/17/2024,4/19/2024,Regular,Cash,777.2,Pune
ORD105885,East,Personal Care,1394.78,0.4,5,05-02-2024,05-06-2024,New,UPI,302.88,Pune
ORD105886,North,Personal Care,2398.6,0.39,6,02-04-2023,02-05-2023,New,Cash,478.54,Hyderabad
ORD105887,East,Personal Care,456.03,0.45,6,03-04-2023,03-11-2023,New,Card,102.79,Pune
ORD105888,North,Grocery,2557.79,0.36,9,4/24/2023,4/26/2023,Member,Cash,491.87,Hyderabad
ORD105889,North,Personal Care,711.79,0.25,3,01-08-2024,01-10-2024,Regular,Cash,99.71,Pune
ORD105890,South,Clothing,4209.08,0.2,8,05-05-2023,05-11-2023,Regular,UPI,1066.53,Mumbai
ORD105891,North,Grocery,3821.49,0.35,7,5/28/2023,06-01-2023,Regular,Card,546.01,Pune
ORD105892,North,Electronics,462.96,0.3,9,11/15/2023,11/20/2023,New,UPI,72.99,Delhi
ORD105893,East,Personal Care,4198.12,0.27,5,12-06-2024,12-11-2024,Member,Card,1037.63,Pune
ORD105894,North,Home Care,1692.3,0.29,7,09-08-2024,09-12-2024,New,Card,496.71,Mumbai
ORD105895,East,Grocery,1829.01,0.33,8,4/28/2023,05-03-2023,Regular,Card,235.01,Mumbai
ORD105896,West,Electronics,981.04,0.48,9,5/25/2024,5/28/2024,Member,Cash,289.34,Chennai
ORD105897,North,Clothing,4192.99,0.38,8,8/31/2023,09-01-2023,Regular,Cash,1140.49,Pune
ORD105898,North,Electronics,2083.06,0.09,2,6/27/2024,07-03-2024,New,Card,207.32,Delhi
ORD105899,East,Personal Care,339.3,0.23,6,09-10-2024,9/15/2024,New,UPI,30.59,Chennai
ORD105900,West,Home Care,4834.62,0.34,4,04-07-2023,04-11-2023,Member,UPI,1231.11,Mumbai
ORD105901,South,Personal Care,1353.85,0.09,4,10/31/2023,11-03-2023,Member,Cash,90.21,Bangalore
ORD105902,West,Electronics,4687.27,0.47,9,09-11-2023,09-12-2023,Member,UPI,1388.01,Bangalore
ORD105903,East,Grocery,1576.07,0.04,7,01-11-2024,1/18/2024,Regular,Card,159.68,Mumbai
ORD105904,West,Home Care,4173.99,0.31,6,07-06-2023,07-08-2023,Regular,UPI,233.38,Mumbai
ORD105905,East,Home Care,3354.68,0.49,2,10-03-2023,10-10-2023,Member,Card,725.25,Pune
ORD105906,East,Electronics,4320.29,0.36,1,09-08-2024,9/13/2024,New,UPI,831.3,Pune
ORD105907,South,Personal Care,4882.98,0.34,4,07-05-2024,07-11-2024,New,Cash,1356.52,Pune
ORD105908,North,Electronics,4370.27,0.5,9,4/29/2023,4/30/2023,Member,UPI,368.68,Mumbai
ORD105909,East,Home Care,2077.96,0.4,4,7/21/2024,7/22/2024,New,Cash,200.34,Delhi
ORD105910,East,Electronics,4091.07,0.49,2,6/13/2023,6/19/2023,New,UPI,951.49,Mumbai
ORD105911,South,Home Care,3587.09,0.35,8,7/23/2023,7/25/2023,New,Cash,529.94,Pune
ORD105912,East,Personal Care,401.86,0.33,6,12-12-2023,12/13/2023,Member,UPI,83.24,Mumbai
ORD105913,North,Grocery,4655.82,0.38,1,02-03-2023,02-09-2023,Regular,Card,273.38,Delhi
ORD105914,South,Grocery,2383.21,0.09,4,06-01-2024,06-06-2024,Regular,UPI,600.3,Hyderabad
ORD105915,North,Electronics,758.81,0.4,5,07-11-2024,7/18/2024,Regular,UPI,87.92,Hyderabad
ORD105916,North,Home Care,2184.35,0.49,1,12/17/2024,12/20/2024,Member,UPI,400.27,Mumbai
ORD105917,South,Grocery,3055.39,0.31,2,9/22/2024,9/27/2024,New,Card,683.12,Pune
ORD105918,East,Home Care,2907.44,0.01,9,02-10-2024,2/17/2024,Regular,Card,266.08,Hyderabad
ORD105919,North,Personal Care,2916.49,0.04,1,12/21/2023,12/25/2023,New,Cash,203.32,Mumbai
ORD105920,North,Electronics,1353.61,0.12,8,3/24/2023,3/25/2023,New,UPI,67.82,Delhi
ORD105921,North,Home Care,3200.24,0.25,9,5/31/2023,06-02-2023,Member,Card,206.23,Bangalore
ORD105922,North,Electronics,4546.33,0.21,2,4/24/2023,05-01-2023,Member,Cash,1262.62,Hyderabad
ORD105923,South,Home Care,2004.47,0.49,2,7/29/2024,08-04-2024,Member,UPI,360.43,Delhi
ORD105924,South,Home Care,3189.84,0.47,7,8/30/2024,09-03-2024,Member,Card,211.14,Bangalore
ORD105925,West,Personal Care,1295.54,0.2,9,6/21/2023,6/22/2023,Regular,Card,387.51,Chennai
ORD105926,West,Electronics,336.58,0.4,9,01-11-2023,01-12-2023,New,UPI,24.45,Delhi
ORD105927,North,Clothing,2970.08,0.32,3,08-02-2024,08-05-2024,Regular,Card,830.27,Delhi
ORD105928,East,Home Care,332.99,0.12,7,11/13/2023,11/15/2023,New,Cash,34.89,Mumbai
ORD105929,North,Home Care,3645.56,0.47,6,08-10-2024,8/15/2024,Regular,Cash,822.71,Hyderabad
ORD105930,East,Grocery,3384.73,0.13,8,7/21/2024,7/22/2024,New,Card,366.61,Mumbai
ORD105931,North,Electronics,1909.69,0.44,8,11/21/2024,11/25/2024,Member,Card,569.13,Pune
ORD105932,West,Clothing,2115.32,0.32,8,03-04-2023,03-10-2023,Member,Card,200.69,Mumbai
ORD105933,West,Personal Care,4597.03,0.31,8,8/19/2023,8/21/2023,New,Cash,632.83,Delhi
ORD105934,East,Clothing,164.35,0.42,6,01-10-2023,1/15/2023,Regular,Cash,13.82,Hyderabad
ORD105935,North,Personal Care,2860.19,0.25,9,5/13/2024,5/19/2024,New,Card,496.86,Mumbai
ORD105936,East,Clothing,4624.47,0.43,5,5/27/2024,5/31/2024,Member,Cash,728.04,Chennai
ORD105937,West,Clothing,4578.54,0.28,4,7/13/2024,7/20/2024,Member,UPI,1160.26,Mumbai
ORD105938,North,Electronics,2964.81,0.49,7,06-05-2023,06-07-2023,Member,Cash,781.52,Bangalore
ORD105939,North,Grocery,1968.03,0.33,3,6/21/2023,6/24/2023,Regular,Card,520.62,Mumbai
ORD105940,East,Clothing,584.63,0.19,8,8/25/2023,8/29/2023,New,Cash,34.6,Hyderabad
ORD105941,South,Home Care,951.54,0.38,8,4/27/2023,4/29/2023,Regular,UPI,90.38,Hyderabad
ORD105942,East,Home Care,3430.4,0.25,5,8/28/2023,09-02-2023,Member,Card,719.61,Delhi
ORD105943,West,Home Care,181.51,0.4,8,1/21/2024,1/22/2024,Member,Cash,36.38,Hyderabad
ORD105944,West,Grocery,4429.08,0.42,3,09-08-2024,9/14/2024,Regular,UPI,1114.5,Chennai
ORD105945,West,Clothing,2980.88,0.31,3,7/23/2024,7/25/2024,New,Cash,726.44,Mumbai
ORD105946,West,Personal Care,321.22,0.44,4,6/19/2023,6/23/2023,Regular,UPI,33.39,Hyderabad
ORD105947,West,Personal Care,1274.86,0.2,9,2/25/2024,03-01-2024,Member,UPI,173.36,Chennai
ORD105948,South,Electronics,3011.58,0.03,5,1/23/2023,1/29/2023,New,Cash,576.48,Bangalore
ORD105949,North,Grocery,274.45,0.33,6,10/23/2023,10/24/2023,New,Card,72.92,Delhi
ORD105950,East,Clothing,3921.94,0.38,4,08-01-2023,08-06-2023,New,UPI,711.06,Chennai
ORD105951,East,Home Care,4607.62,0.04,9,11/14/2024,11/15/2024,Member,Card,1025.59,Hyderabad
ORD105952,West,Grocery,4809.98,0.39,4,06-08-2023,06-11-2023,Member,UPI,704.21,Hyderabad
ORD105953,East,Grocery,3694.93,0.32,3,08-10-2024,8/13/2024,Member,UPI,274.65,Chennai
ORD105954,West,Clothing,4298.44,0.06,2,08-09-2023,8/16/2023,Member,UPI,689.98,Mumbai
ORD105955,South,Electronics,3092.47,0.27,3,8/22/2023,8/27/2023,Regular,Card,278.01,Hyderabad
ORD105956,South,Electronics,2346.86,0.05,1,4/18/2024,4/19/2024,New,Cash,327.59,Chennai
ORD105957,North,Electronics,3594.36,0.16,8,4/25/2024,05-01-2024,Regular,UPI,452.02,Bangalore
ORD105958,South,Home Care,1198.49,0.4,1,1/15/2024,1/22/2024,Member,Cash,133.43,Delhi
ORD105959,South,Home Care,637.94,0.05,6,04-08-2023,04-09-2023,Member,UPI,141.24,Bangalore
ORD105960,North,Clothing,3833.07,0.23,2,11/17/2024,11/19/2024,New,UPI,384.14,Mumbai
ORD105961,East,Electronics,4795.12,0.3,3,07-12-2023,7/14/2023,New,UPI,1051.42,Bangalore
ORD105962,West,Clothing,2929.65,0.47,9,11/15/2023,11/22/2023,Member,UPI,174.91,Delhi
ORD105963,West,Electronics,2464.46,0.37,9,10/30/2024,11-02-2024,Member,Cash,538.69,Mumbai
ORD105964,East,Grocery,2718.58,0.07,6,3/13/2024,3/16/2024,New,Cash,164.84,Delhi
ORD105965,North,Personal Care,2444.47,0.48,7,9/29/2024,9/30/2024,Member,Card,231.01,Chennai
ORD105966,East,Personal Care,2266.78,0.24,5,3/27/2023,3/28/2023,Regular,UPI,398.5,Chennai
ORD105967,South,Electronics,4740.47,0.18,7,7/15/2024,7/19/2024,Regular,Cash,1407.81,Mumbai
ORD105968,North,Clothing,2450.84,0.06,6,7/30/2024,08-06-2024,New,Cash,513.39,Delhi
ORD105969,North,Home Care,497.4,0.47,5,2/13/2023,2/15/2023,Regular,Cash,25.3,Hyderabad
ORD105970,North,Electronics,3851.03,0.29,3,9/21/2023,9/22/2023,Member,Cash,939.53,Mumbai
ORD105971,West,Electronics,2018.65,0.49,2,09-06-2023,09-07-2023,New,Card,272.82,Hyderabad
ORD105972,East,Home Care,3582.4,0.09,5,1/23/2023,1/26/2023,Member,UPI,1067.65,Delhi
ORD105973,North,Electronics,2939.89,0.27,8,7/31/2023,08-05-2023,Member,UPI,592.67,Chennai
ORD105974,North,Grocery,3594.58,0.05,5,06-11-2024,6/14/2024,New,UPI,1011.29,Mumbai
ORD105975,North,Home Care,403.77,0.26,3,09-04-2023,09-05-2023,Member,Cash,25.12,Hyderabad
ORD105976,East,Grocery,265.98,0.44,3,5/23/2024,5/25/2024,Regular,UPI,37.84,Bangalore
ORD105977,West,Personal Care,1954.85,0.05,5,8/26/2023,8/31/2023,Member,Card,238.2,Chennai
ORD105978,South,Home Care,3496.51,0.13,9,12-02-2024,12-06-2024,Regular,Card,502.26,Bangalore
ORD105979,West,Home Care,1196.04,0.34,8,12/27/2024,01-03-2025,Member,Cash,150.92,Pune
ORD105980,North,Clothing,2223.66,0.04,7,7/30/2024,08-05-2024,New,Cash,265.83,Mumbai
ORD105981,West,Clothing,4905.97,0.23,5,11/22/2024,11/28/2024,Member,UPI,835.53,Hyderabad
ORD105982,West,Home Care,1152.89,0.17,9,9/16/2024,9/19/2024,New,Card,282.6,Delhi
ORD105983,South,Personal Care,4254.92,0.42,2,10/24/2024,10/28/2024,New,Cash,900.56,Chennai
ORD105984,East,Electronics,4144.76,0.02,6,02-07-2023,02-09-2023,Member,UPI,590.24,Chennai
ORD105985,East,Clothing,4467.63,0.43,7,01-05-2024,01-10-2024,Regular,Card,881.86,Chennai
ORD105986,West,Personal Care,4584.19,0.35,7,07-05-2024,07-11-2024,Member,Cash,1268.63,Mumbai
ORD105987,West,Personal Care,2585.87,0.15,4,12-06-2024,12-08-2024,Regular,Cash,303.01,Bangalore
ORD105988,East,Clothing,3441.48,0.1,2,03-07-2024,3/13/2024,Member,UPI,602.73,Delhi
ORD105989,East,Electronics,3132.57,0.48,1,9/26/2023,10-01-2023,Regular,Cash,870.57,Delhi
ORD105990,South,Clothing,1613.85,0.28,1,05-03-2023,05-07-2023,New,Cash,375.65,Delhi
ORD105991,North,Personal Care,1470.96,0.17,3,1/27/2023,1/31/2023,Regular,UPI,137.81,Pune
ORD105992,West,Grocery,1773.69,0.02,7,11/16/2024,11/18/2024,New,Cash,440.49,Delhi
ORD105993,East,Clothing,1170.44,0.08,5,08-05-2024,08-10-2024,New,Cash,293.27,Hyderabad
ORD105994,West,Personal Care,3811.18,0.3,7,01-03-2023,01-09-2023,Member,Cash,901.25,Hyderabad
ORD105995,West,Clothing,4826.41,0.26,9,11/13/2023,11/20/2023,New,Cash,960.22,Mumbai
ORD105996,East,Personal Care,4352.08,0.38,8,3/13/2023,3/17/2023,New,UPI,345.99,Pune
ORD105997,South,Electronics,1167.91,0.42,1,5/25/2023,5/30/2023,Member,UPI,195.4,Bangalore
ORD105998,West,Personal Care,354.39,0.2,4,2/14/2024,2/18/2024,Regular,UPI,25.4,Chennai
ORD105999,South,Home Care,3809.76,0.05,5,10-12-2023,10/13/2023,Member,Card,684.71,Bangalore
ORD106000,East,Grocery,2012.05,0.4,7,3/13/2023,3/17/2023,Regular,Cash,304.39,Pune
ORD106001,North,Personal Care,4140.6,0.28,8,6/28/2023,6/29/2023,Regular,Cash,213.15,Pune
ORD106002,North,Clothing,3918.26,0.49,8,02-12-2023,2/14/2023,Member,Card,957.73,Chennai
ORD106003,West,Clothing,3164.51,0.4,4,7/19/2023,7/20/2023,New,Card,673.06,Bangalore
ORD106004,East,Personal Care,1351.16,0.16,7,2/13/2024,2/20/2024,Regular,Card,148.89,Pune
ORD106005,South,Home Care,609.78,0.21,2,8/22/2023,8/29/2023,New,Cash,128.36,Bangalore
ORD106006,West,Personal Care,1337.98,0.12,9,12/28/2023,12/30/2023,Regular,Card,248.91,Mumbai
ORD106007,East,Electronics,2597.82,0.26,6,5/16/2024,5/17/2024,Member,UPI,459.89,Bangalore
ORD106008,East,Home Care,4899.37,0.36,4,05-04-2023,05-06-2023,Regular,Card,706.02,Mumbai
ORD106009,South,Personal Care,412.07,0.31,6,11-07-2023,11/14/2023,New,UPI,25.08,Hyderabad
ORD106010,West,Grocery,1080.35,0.17,7,6/22/2023,6/26/2023,New,Card,320.37,Pune
ORD106011,East,Home Care,3173.67,0.41,8,4/19/2024,4/25/2024,New,UPI,563.16,Bangalore
ORD106012,East,Personal Care,1591.39,0.05,4,08-02-2023,08-09-2023,Member,Cash,101.35,Bangalore
ORD106013,East,Grocery,4306.67,0.07,9,7/14/2024,7/17/2024,Member,Cash,269.9,Pune
ORD106014,South,Personal Care,783.14,0.2,6,09-02-2023,09-08-2023,New,UPI,189.83,Mumbai
ORD106015,West,Electronics,4819.47,0.35,1,2/23/2023,2/26/2023,Member,UPI,656.32,Mumbai
ORD106016,West,Clothing,4570.64,0.35,3,12-04-2024,12-11-2024,Member,Card,718.54,Delhi
ORD106017,West,Personal Care,4448.89,0.18,1,04-12-2023,4/15/2023,Member,UPI,906.76,Bangalore
ORD106018,West,Home Care,948.04,0.35,6,05-11-2024,05-12-2024,Member,Cash,47.9,Pune
ORD106019,North,Personal Care,1714.53,0.03,6,6/19/2024,6/22/2024,Member,Cash,306.87,Pune
ORD106020,North,Personal Care,4040.07,0.15,7,7/27/2024,7/29/2024,Member,Cash,901.74,Pune
ORD106021,West,Personal Care,4058.26,0.35,1,09-02-2024,09-03-2024,Member,Card,601.38,Bangalore
ORD106022,South,Personal Care,3555.36,0.09,1,06-06-2023,06-07-2023,Member,Card,322.01,Hyderabad
ORD106023,North,Home Care,2295.45,0.11,5,01-08-2023,1/14/2023,Member,Card,603.69,Chennai
ORD106024,East,Home Care,1626.79,0.04,5,04-03-2024,04-07-2024,Regular,UPI,242.92,Pune
ORD106025,North,Personal Care,4818.49,0.18,1,9/29/2023,10-06-2023,New,UPI,1441.25,Pune
ORD106026,East,Clothing,782.39,0.41,7,2/21/2024,2/23/2024,Member,Card,143.87,Chennai
ORD106027,West,Personal Care,314.39,0.42,7,11/16/2023,11/18/2023,Regular,UPI,25.65,Pune
ORD106028,North,Home Care,144.74,0.43,6,09-12-2023,9/19/2023,Regular,Card,10.12,Bangalore
ORD106029,South,Electronics,3897.63,0.02,7,10-12-2024,10/16/2024,Regular,Card,397.84,Hyderabad
ORD106030,North,Personal Care,377.86,0.5,6,06-06-2023,6/13/2023,Regular,UPI,103.43,Hyderabad
ORD106031,North,Personal Care,2739.35,0.25,2,11-01-2023,11-06-2023,Regular,Cash,474,Chennai
ORD106032,North,Personal Care,1899.73,0.44,5,4/19/2023,4/23/2023,New,UPI,488.18,Delhi
ORD106033,West,Personal Care,819.85,0.45,7,3/29/2023,04-03-2023,Regular,Card,178.49,Chennai
ORD106034,South,Grocery,3728.92,0.26,2,12-06-2024,12-09-2024,New,Card,986.49,Hyderabad
ORD106035,North,Personal Care,369.53,0.03,5,01-05-2023,01-08-2023,Regular,Cash,66.31,Mumbai
ORD106036,South,Home Care,1660.13,0.3,3,12/28/2024,01-03-2025,New,UPI,422.94,Delhi
ORD106037,West,Home Care,2854.74,0.17,9,03-12-2024,3/19/2024,New,Card,815.77,Pune
ORD106038,East,Grocery,2071.84,0.1,1,07-09-2024,07-12-2024,Regular,Cash,178.49,Pune
ORD106039,North,Personal Care,1369.83,0.09,7,8/27/2023,8/30/2023,Member,UPI,409.92,Hyderabad
ORD106040,South,Clothing,4637.4,0.28,4,5/15/2023,5/19/2023,New,UPI,1088.84,Bangalore
ORD106041,South,Personal Care,4661.75,0.05,5,5/26/2024,5/29/2024,Member,UPI,902.6,Pune
ORD106042,West,Home Care,2138.86,0.41,1,08-04-2024,08-11-2024,Member,Card,637.5,Mumbai
ORD106043,North,Electronics,2029.35,0.11,5,8/13/2024,8/17/2024,Regular,Card,186.02,Delhi
ORD106044,East,Electronics,1606.19,0.27,8,2/15/2024,2/21/2024,Member,Cash,340.38,Bangalore
ORD106045,South,Clothing,4293.21,0.06,6,09-02-2024,09-09-2024,New,Cash,416.77,Hyderabad
ORD106046,North,Personal Care,2882.78,0.43,2,7/19/2024,7/21/2024,Regular,UPI,510.68,Mumbai
ORD106047,East,Grocery,538.66,0.35,2,7/20/2023,7/22/2023,Member,Cash,32.27,Delhi
ORD106048,South,Personal Care,4281.27,0.1,9,1/17/2024,1/18/2024,Member,Card,581.92,Bangalore
ORD106049,South,Clothing,2720.94,0.36,1,07-05-2023,07-07-2023,Regular,Card,730.1,Chennai
ORD106050,East,Clothing,2136.4,0.04,2,10/18/2024,10/23/2024,Regular,Card,511.96,Pune
ORD106051,East,Clothing,1755.54,0.39,8,9/20/2024,9/27/2024,Regular,Card,261.95,Pune
ORD106052,West,Electronics,587.19,0.25,6,8/21/2024,8/26/2024,Member,Cash,54.48,Mumbai
ORD106053,North,Personal Care,4787.84,0.06,3,10/29/2023,11-01-2023,Regular,Card,313.58,Pune
ORD106054,North,Personal Care,3732.09,0.28,3,09-06-2024,9/13/2024,Regular,Card,1075.8,Bangalore
ORD106055,West,Grocery,745.71,0.1,9,10/30/2023,10/31/2023,Regular,Cash,117.9,Delhi
ORD106056,South,Clothing,2605.22,0.34,2,4/21/2024,4/25/2024,New,Card,599.46,Delhi
ORD106057,East,Clothing,2822.32,0.35,5,11-11-2023,11/15/2023,New,UPI,781.93,Delhi
ORD106058,East,Home Care,922.65,0.38,7,09-06-2024,09-12-2024,Regular,Cash,216.03,Hyderabad
ORD106059,East,Home Care,2193.39,0.45,6,03-04-2024,03-08-2024,New,Card,366.53,Delhi
ORD106060,South,Electronics,3264.16,0.33,1,01-01-2024,01-04-2024,Member,Cash,464.44,Delhi
ORD106061,East,Personal Care,1491.65,0.25,3,03-03-2023,03-04-2023,Regular,Card,400.18,Hyderabad
